1514911500000,13749.99,13793.1,13740,13793.09,96.90120845000001
1514911200000,13800,13800,13741,13749.99,52.83428911000001
1514910900000,13860,13860.01,13794.99,13800,37.94999704
1514910600000,13850.02,13879,13847.5,13860,53.64638121
1514910300000,13883.99,13894,13850,13850.02,43.36935389999999
1514910000000,13866.54,13884,13866.54,13884,55.968103250000006
1514909700000,13849.99,13866.55,13842.94,13866.5,95.59792689000001
1514909400000,13841.01,13858.1,13840,13849.99,39.21992422999999
1514909100000,13819.07,13841.01,13819.07,13841.01,42.69094735
1514908800000,13741.01,13819.08,13741.01,13819.08,46.84314128
1514908500000,13793,13793,13720.04,13741.01,67.86557411
1514908200000,13758.34,13793.1,13720,13792.99,31.24171482
1514907900000,13678.01,13782.22,13670,13760.55,130.11199742000002
1514907600000,13698.54,13725,13678,13678,33.76450546
1514907300000,13675.27,13698.54,13675.26,13698.53,36.679363949999995
1514907000000,13732.26,13751.94,13660,13675.27,108.69852907
1514906700000,13702.51,13760.12,13702.5,13732.26,74.31769254999998
1514906400000,13740,13740,13700.51,13702.51,82.98709670999999
1514906100000,13841.01,13841.01,13740,13740,75.53660899999994
1514905800000,13858.88,13858.88,13830.01,13841,47.40691023999999
1514905500000,13872,13893.67,13855,13858.88,36.94050267
1514905200000,13858.99,13872,13858.99,13872,29.322235559999996
1514904900000,13811,13859,13811,13859,50.91200494999999
1514904600000,13799.96,13862.72,13790,13810.99,60.97123855
1514904300000,13910.02,13910.02,13798.5,13799.97,80.94104290999996
1514904000000,13916,13924,13910.01,13910.01,43.183875240000006
1514903700000,13930,13930,13900,13916,34.10956560999999
1514903400000,13951.66,13951.66,13901.02,13930,49.58205577999998
1514903100000,13880,13951.66,13879.99,13951.66,80.57685145
1514902800000,13845.06,13900.13,13845.05,13879.99,59.46649550999997
1514902500000,13899.99,13900,13845.05,13845.06,55.85312979
1514902200000,13923.12,13961.2,13876.4,13899.99,101.41218364000002
1514901900000,13950.01,13950.01,13915.11,13923.12,70.70874753000001
1514901600000,13969.57,13991.97,13950,13950.01,165.98797247000002
1514901300000,13980,13988,13955.06,13969.57,65.59635663999998
